dates,website,stance
2 11 2020,https://www.politifact.com/factchecks/2020/feb/11/facebook-posts/no-evidence-coronavirus-causes-sudden-death-syndro/,deny
2 11 2020,https://www.poynter.org/?ifcn_misinformation=says-the-2019-coronavirus-causes-sudden-death-syndrome,deny
2 12 2020,https://www.statesman.com/news/20200212/fact-checking-claims-about-coronavirus,deny
2 12 2020,https://www.yourglenrosetx.com/news/20200212/fact-checking-claims-about-coronavirus,deny
2 12 2020,https://www.vanalstyneleader.com/news/20200212/fact-checking-claims-about-coronavirus,deny
2 12 2020,https://www.alicetx.com/news/20200212/fact-checking-claims-about-coronavirus,deny
2 12 2020,https://www.yourvalleyvoice.com/news/20200212/fact-checking-claims-about-coronavirus,deny
2 12 2020,https://www.edinburgreview.com/news/20200212/fact-checking-claims-about-coronavirus,deny
2 12 2020,https://www.yourstephenvilletx.com/news/20200212/fact-checking-claims-about-coronavirus,deny
2 12 2020,https://www.runnelscountyregister.com/news/20200212/fact-checking-claims-about-coronavirus,deny
2 12 2020,https://www.brownwoodtx.com/news/20200212/fact-checking-claims-about-coronavirus,deny
2 12 2020,https://www.midlothianmirror.com/news/20200212/fact-checking-claims-about-coronavirus,deny
2 12 2020,https://www.heralddemocrat.com/news/20200212/fact-checking-claims-about-coronavirus,deny
2 12 2020,https://www.recordstar.com/news/20200212/fact-checking-claims-about-coronavirus,deny
2 12 2020,https://www.amtrib.com/news/20200212/fact-checking-claims-about-coronavirus,deny
2 12 2020,https://www.amarillo.com/news/20200212/fact-checking-claims-about-coronavirus,deny
2 12 2020,https://www.waxahachietx.com/news/20200212/fact-checking-claims-about-coronavirus,deny
2 12 2020,https://www.prosperpressnews.com/news/20200212/fact-checking-claims-about-coronavirus,deny
2 12 2020,https://www.lubbockonline.com/news/20200212/fact-checking-claims-about-coronavirus,deny
2 12 2020,https://www.austin360.com/news/20200212/fact-checking-claims-about-coronavirus,deny
2 29 2020,https://tweetsandnews.blogspot.com/2020/02/243-pm-2292020-fbinews-mn-deliberate.html,deny
